step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,isFraud
374,137382,303747,166365,0,137382,0,0,0,1,0
158,102547,4777751,4880298,1078591,976045,0,0,0,0,0
7,2036,0,0,0,0,0,0,1,0,0
324,501643,582,0,0,501643,1,0,0,0,0
37,190809,58138,0,3557423,3748231,1,0,0,0,0
228,2874626,2874626,0,0,0,0,0,0,1,1
374,13208,64113,50906,0,0,0,0,1,0,0
210,59933,0,0,254759,314692,1,0,0,0,0
398,22781,26387,3606,0,0,0,0,1,0,0
41,346,0,0,0,0,0,0,1,0,0
550,133883,107319,0,44143407,44277290,1,0,0,0,0
389,1159831,1159831,0,0,0,0,0,0,1,1
249,125186,14478639,14603825,894013,768827,0,0,0,0,0
335,1231,41254,40023,0,0,0,0,1,0,0
203,4644693,4644693,0,0,0,0,0,0,1,1
261,83484,2127888,2211372,1083651,1000167,0,0,0,0,0
287,388,68238,67850,0,0,0,0,1,0,0
19,3806,305014,301208,0,0,0,0,1,0,0
393,270500,11454,0,273851,544351,1,0,0,0,0
308,44263,0,0,1038613,1082876,1,0,0,0,0
288,44117,44117,0,0,0,0,0,0,1,1
186,219694,104544,0,752006,971699,1,0,0,0,0
204,108600,0,0,1949021,2057622,1,0,0,0,0
336,368613,0,0,1736587,2105200,0,0,0,1,0
311,20133,0,0,0,0,0,0,1,0,0
302,11045,462594,451549,0,0,0,0,1,0,0
487,321307,321307,0,716857,1038164,1,0,0,0,1
569,51416,51416,0,62726,114143,1,0,0,0,1
139,14213,0,0,0,0,0,0,1,0,0
369,3281941,12432,0,0,3281941,0,0,0,1,0
348,189972,0,0,789633,979605,1,0,0,0,0
236,285314,1822782,2108095,397184,111870,0,0,0,0,0
258,3030,14566,11536,0,0,0,0,1,0,0
327,35736,36569,833,1384024,1419760,0,1,0,0,0
335,1582,30635,29053,0,0,0,0,1,0,0
164,34459,0,0,0,0,0,0,1,0,0
349,57708,0,0,2141286,2198994,1,0,0,0,0
191,2631,0,0,0,0,0,0,1,0,0
276,14518,0,0,179754,194273,1,0,0,0,0
281,148708,0,0,322416,471982,1,0,0,0,0
394,461112,21097,0,3058517,3519629,0,0,0,1,0
307,171793,270,172063,952646,780853,0,0,0,0,0
253,120270,0,0,1506075,1626345,0,0,0,1,0
186,11489,0,0,0,0,0,0,1,0,0
281,122443,174,122617,0,0,0,0,0,0,0
44,195988,41976,237964,0,0,0,0,0,0,0
202,8552,117823,109271,0,0,0,0,1,0,0
14,137378,0,0,2086791,3046670,1,0,0,0,0
250,201886,4212621,4414507,228917,27031,0,0,0,0,0
215,100703,20602,121305,6305623,6204920,0,0,0,0,0
249,178767,1188549,1367316,285282,106515,0,0,0,0,0
156,285564,0,0,12812856,13098420,1,0,0,0,0
465,2577489,2577489,0,0,2577489,1,0,0,0,1
307,483330,0,0,3891178,4374507,1,0,0,0,0
228,190416,1042,191458,2900349,2709934,0,0,0,0,0
353,148700,79894,0,148490,297190,1,0,0,0,0
213,113811,30899,0,1717875,1831686,1,0,0,0,0
163,14424,235302,220878,0,0,0,0,1,0,0
357,11488,0,0,0,0,0,0,1,0,0
594,135859,214,0,265535,401394,1,0,0,0,0
704,1820865,1820865,0,1116665,2937530,1,0,0,0,1
40,25527,829344,803817,0,0,0,0,1,0,0
136,2223,0,0,0,0,0,0,1,0,0
180,43394,41211,84605,0,0,0,0,0,0,0
46,35016,35016,0,65435,100452,1,0,0,0,1
333,380444,20823,0,444716,825159,0,0,0,1,0
373,300518,1353829,1654347,2776244,2475726,0,0,0,0,0
379,7213,0,0,0,0,0,0,1,0,0
302,7964,0,0,0,0,0,0,1,0,0
139,40763,17101,0,194436,235199,1,0,0,0,0
189,6070,26068,19998,0,0,0,0,1,0,0
667,6967,285,0,929964,936931,1,0,0,0,0
41,215566,35321,250887,116379,0,0,0,0,0,0
232,108364,6655466,6763830,415033,306669,0,0,0,0,0
36,260841,354742,93901,278980,539821,1,0,0,0,0
210,5722,331216,325494,0,0,0,0,1,0,0
211,6270,2177,0,0,0,0,0,1,0,0
371,3605,0,0,0,0,0,0,1,0,0
157,196110,0,0,3116124,3315402,1,0,0,0,0
351,178344,178344,0,0,0,0,0,0,1,1
552,3707,896,0,0,0,0,0,1,0,0
47,114072,1943,0,0,114072,0,0,0,1,0
20,122722,27139,149862,1744828,1799805,0,0,0,0,0
157,9026,20201,11175,0,0,0,0,1,0,0
141,7211,565,0,0,0,0,0,1,0,0
309,40388,61680,21292,0,0,0,0,1,0,0
208,5740,9940,4200,0,0,0,0,1,0,0
181,154443,1815372,1969815,1173647,1019204,0,0,0,0,0
302,340652,40102,0,0,340652,1,0,0,0,0
232,30110,0,0,0,0,0,0,1,0,0
403,3273,1797,0,0,0,0,0,1,0,0
14,204021,67311,0,51269,180203,1,0,0,0,0
21,93725,0,0,1287040,1380766,1,0,0,0,0
334,313797,131,0,795930,1109726,1,0,0,0,0
41,109348,17028,0,27419,136767,1,0,0,0,0
358,10370,39446,29076,386402,396772,0,1,0,0,0
353,59125,3935202,3994327,472855,413730,0,0,0,0,0
130,29676,0,0,10857517,10887194,1,0,0,0,0
165,204478,5074,209552,0,0,0,0,0,0,0
232,70526,559760,489234,345053,415580,1,0,0,0,0
661,386838,0,0,4301044,4687882,1,0,0,0,0
16,16851,98939,82088,0,0,0,0,1,0,0
740,1312694,1312694,0,0,1312694,1,0,0,0,1
11,2284,480,0,0,0,0,0,1,0,0
298,11024,16456,5432,0,0,0,0,1,0,0
333,57610,29601824,29659434,69391,11781,0,0,0,0,0
18,153909,4694799,4848708,175045,240071,0,0,0,0,0
407,21198,38233,17035,0,0,0,0,1,0,0
370,83390,10130,0,982336,1065726,1,0,0,0,0
226,67832,0,0,0,0,0,0,1,0,0
19,1051,21662,20611,76977,66134,0,1,0,0,0
317,487277,487277,0,0,487277,1,0,0,0,1
394,364934,0,0,3628237,3993172,1,0,0,0,0
362,85114,85114,0,0,0,0,0,0,1,1
323,81664,178,0,0,0,0,0,1,0,0
307,269925,562,270487,86435,0,0,0,0,0,0
227,172,297,125,0,0,0,0,1,0,0
162,44515,11692,56207,4365949,4321434,0,0,0,0,0
545,7144,0,0,0,0,0,0,1,0,0
167,1728,11536,9808,0,0,0,0,1,0,0
153,388442,328288,0,1020675,1409117,1,0,0,0,0
249,16260,134,0,0,0,0,0,1,0,0
179,19882,0,0,603678,623560,1,0,0,0,0
355,237121,11449,0,807964,1045085,1,0,0,0,0
283,67219,147396,214615,1369169,1301950,0,0,0,0,0
1,6361,3731,0,0,0,0,0,1,0,0
687,135541,3558953,3694494,1416731,1281189,0,0,0,0,0
431,1345,862,0,0,0,0,0,1,0,0
327,320709,1545,322254,64669,0,0,0,0,0,0
370,811459,811459,0,0,0,0,0,0,1,1
331,139018,30849,169867,1264348,1125331,0,0,0,0,0
221,684174,684174,0,455611,1139785,1,0,0,0,1
307,445984,0,0,4892093,5338077,1,0,0,0,0
257,9251,51266,42015,0,0,0,0,1,0,0
299,30032,246712,216680,0,0,0,0,1,0,0
282,188275,22051,0,0,188275,1,0,0,0,0
15,9380,199266,189886,0,0,0,0,1,0,0
158,76849,0,0,2012446,2392876,1,0,0,0,0
182,43234,12893,0,0,0,0,0,1,0,0
252,178655,47186,225841,670174,491519,0,0,0,0,0
139,222819,7423837,7646656,287020,64200,0,0,0,0,0
309,9467,244852,235385,0,0,0,0,1,0,0
45,980207,0,0,1918223,2898429,0,0,0,1,0
227,140819,1891861,2032680,1217587,1076767,0,0,0,0,0
227,105843,299574,193731,0,0,0,0,1,0,0
254,117792,5421252,5539044,1374024,1256232,0,0,0,0,0
157,456632,70221,0,50851,315854,1,0,0,0,0
130,153865,0,0,560956,714820,1,0,0,0,0
208,76896,0,0,126195,203091,1,0,0,0,0
185,6290,260584,254294,0,0,0,0,1,0,0
229,128096,210149,82053,209065,337161,1,0,0,0,0
42,103457,0,0,112587,216044,1,0,0,0,0
120,1259,15623,14364,0,0,0,0,1,0,0
202,140952,114,0,5308,146260,1,0,0,0,0
261,5247,27504,22257,0,0,0,0,1,0,0
12,22707,211410,188703,0,0,0,0,1,0,0
254,90484,301655,211171,1696840,1787323,0,0,0,1,0
42,1208254,0,0,14124649,15332903,0,0,0,1,0
186,299486,369421,668906,8425451,8125966,0,0,0,0,0
284,798504,0,0,4924852,5723356,0,0,0,1,0
403,4079582,0,0,9602877,13682459,0,0,0,1,0
178,99840,0,0,213597,313437,1,0,0,0,0
185,156417,0,0,276637,680902,1,0,0,0,0
207,5086,11427,6340,0,0,0,0,1,0,0
140,4400458,4400458,0,0,0,0,0,0,1,1
133,1071684,82037,0,217950,1362530,0,0,0,1,0
413,782,782,0,0,782,1,0,0,0,1
397,103077,7597,0,4622,107700,1,0,0,0,0
180,27522,26082,0,0,0,0,0,1,0,0
379,271640,0,0,3059182,3330822,0,0,0,1,0
303,229037,22357640,22586678,985280,756243,0,0,0,0,0
18,3680,0,0,0,0,0,0,1,0,0
619,65225,0,0,732823,798048,1,0,0,0,0
133,9952,0,0,0,0,0,0,1,0,0
138,1659,134442,132783,0,0,0,0,1,0,0
72,730574,730574,0,183897,914472,1,0,0,0,1
332,159829,0,0,1007835,1167664,1,0,0,0,0
331,240499,509,0,413385,653884,1,0,0,0,0
136,27795,0,0,0,0,0,0,1,0,0
326,234512,9942,0,29490,264002,1,0,0,0,0
10,27380,0,0,1330146,1035671,1,0,0,0,0
279,9514,592,0,0,0,0,0,1,0,0
309,368466,1485150,1853616,3019310,2650843,0,0,0,0,0
209,4190,50491,46301,0,0,0,0,1,0,0
372,177527,0,0,2265201,2442728,1,0,0,0,0
395,4582,0,0,0,0,0,0,1,0,0
324,3065,0,0,0,0,0,0,1,0,0
179,132184,6155642,6287826,150594,18410,0,0,0,0,0
9,63442,15734257,15797699,189679,0,0,0,0,0,0
283,91417,45284,0,581254,672671,1,0,0,0,0
259,252316,0,0,3148147,3400463,1,0,0,0,0
163,25506,77978,52472,0,0,0,0,1,0,0
17,24302,0,0,0,0,0,0,1,0,0
131,511908,22414,0,226420,921503,1,0,0,0,0
563,2905832,2905832,0,0,2905832,1,0,0,0,1
376,131160,1423191,1554350,5160052,5028892,0,0,0,0,0
401,53165,0,0,19954563,20007728,1,0,0,0,0
132,82834,419,0,913304,996138,1,0,0,0,0
332,32708,0,0,172498,205207,1,0,0,0,0
134,73099,6757,0,0,73099,1,0,0,0,0
298,50474,515660,465186,0,0,0,0,1,0,0
299,31997,0,0,0,0,0,0,1,0,0
22,170492,1573,0,1626818,1797310,1,0,0,0,0
186,6227,5929,0,0,0,0,0,1,0,0
214,51573,75158,23586,0,0,0,0,1,0,0
299,224502,3993013,4217515,232041,7539,0,0,0,0,0
14,200281,91,0,825044,1746814,1,0,0,0,0
631,341,341,0,135440,135782,1,0,0,0,1
625,259103,259103,0,0,0,0,0,0,1,1
399,17812,1184809,1202620,744378,726566,0,0,0,0,0
34,17224,57005,39782,0,0,0,0,1,0,0
66,3444944,3444944,0,0,0,0,0,0,1,1
201,1980,0,0,0,0,0,0,1,0,0
203,10218,0,0,1283374,1293592,1,0,0,0,0
422,300608,7717994,8018602,2847168,2546560,0,0,0,0,0
389,1090528,1090528,0,0,0,0,0,0,1,1
131,152093,0,0,312150,464243,1,0,0,0,0
353,325,496366,496041,0,0,0,0,1,0,0
178,10449,7400946,7411395,220581,210131,0,0,0,0,0
234,24640,916,0,0,0,0,0,1,0,0
400,36900,0,0,269628,306527,1,0,0,0,0
162,184492,173,184665,271808,87317,0,0,0,0,0
182,282304,29627,311931,58569,0,0,0,0,0,0
136,40951,350026,390977,430842,389892,0,0,0,0,0
329,28732,0,0,0,0,0,0,1,0,0
204,6421,307924,301503,0,0,0,0,1,0,0
13,2388,0,0,51153,0,1,0,0,0,0
7,8225,49544,41319,0,0,0,0,1,0,0
275,4569,316882,312313,0,0,0,0,1,0,0
207,7498,43857,36359,0,0,0,0,1,0,0
185,162792,51119,0,5087231,5250023,1,0,0,0,0
347,15272,109825,94553,0,0,0,0,1,0,0
178,1820,0,0,0,0,0,0,1,0,0
182,78497,0,0,7088285,7166782,1,0,0,0,0
20,196656,1755280,1951936,267909,71253,0,0,0,0,0
380,4184,0,0,0,0,0,0,1,0,0
18,301562,0,0,784728,1086290,1,0,0,0,0
209,161033,0,0,487519,648551,1,0,0,0,0
589,170387,416631,246244,192150,362537,1,0,0,0,0
180,7520,0,0,0,0,0,0,1,0,0
332,221404,3555946,3777350,1061817,840413,0,0,0,0,0
210,213494,13410885,13624378,2269409,2055916,0,0,0,0,0
131,333250,217541,0,2890982,3224232,1,0,0,0,0
281,471,647206,646735,0,0,0,0,1,0,0
382,79484,59307,0,0,79484,1,0,0,0,0
186,253071,104,0,412802,665872,0,0,0,1,0
231,133364,0,0,673210,806574,1,0,0,0,0
332,19226,19226,0,0,0,0,0,0,1,1
181,370904,81578,452482,0,0,0,0,0,0,0
210,10186,0,0,0,0,0,0,1,0,0
182,10117,328199,318081,0,0,0,0,1,0,0
15,206848,0,0,318835,525683,1,0,0,0,0
132,22977,20124,43101,107519,84542,0,0,0,0,0
251,609159,23764,0,733823,1342981,0,0,0,1,0
18,31202,0,0,0,0,0,0,1,0,0
140,24914,0,0,0,0,0,0,1,0,0
258,19139,0,0,1759640,1778779,1,0,0,0,0
187,160293,1907,0,2031105,2191398,1,0,0,0,0
281,11287,15878,4591,0,0,0,0,1,0,0
261,11416,427,0,0,0,0,0,1,0,0
370,101186,0,0,461354,562540,1,0,0,0,0
329,121453,25198,0,0,121453,1,0,0,0,0
280,61648,19956,0,268850,330497,1,0,0,0,0
302,581525,610,0,1010206,1728402,1,0,0,0,0
16,411811,0,0,1396834,2111897,1,0,0,0,0
203,145321,0,0,155377,300698,1,0,0,0,0
185,39889,0,0,292071,331960,1,0,0,0,0
347,78811,1617225,1696035,1905363,1826553,0,0,0,0,0
12,10529,483200,472672,0,0,0,0,1,0,0
274,778,159063,158285,0,0,0,0,1,0,0
154,10788,152451,141663,0,0,0,0,1,0,0
380,248823,0,0,814875,1063698,1,0,0,0,0
186,219384,0,0,434817,654201,1,0,0,0,0
347,15903,13678,0,0,0,0,0,1,0,0
637,137022,2567621,2704643,4391262,4254240,0,0,0,0,0
281,7576,0,0,0,0,0,0,1,0,0
189,2804,0,0,0,0,0,0,1,0,0
254,112347,37847,0,0,112347,1,0,0,0,0
231,178541,0,0,313629,492170,1,0,0,0,0
17,17527,1073714,1056186,0,0,0,0,1,0,0
93,890,206,0,0,0,0,0,1,0,0
215,242182,28754,0,1259045,1501227,1,0,0,0,0
254,199080,12572,0,223987,423068,1,0,0,0,0
37,63989,0,0,600519,664508,1,0,0,0,0
161,1164919,29054,0,2344297,3509215,0,0,0,1,0
278,10105,7028,0,0,0,0,0,1,0,0
161,71326,0,0,131328,234656,1,0,0,0,0
279,200104,121157,321261,470369,270264,0,0,0,0,0
157,2174,21084,18910,0,0,0,0,1,0,0
325,47705,250261,202556,65600,113305,1,0,0,0,0
283,11738,141226,152964,6403,0,0,0,0,0,0
377,5146,0,0,0,0,0,0,1,0,0
92,1461930,1461930,0,3762497,5224427,1,0,0,0,1
18,5584,0,0,0,0,0,0,1,0,0
396,849752,308505,0,391890,1241642,0,0,0,1,0
133,433552,0,0,1556025,1989577,1,0,0,0,0
328,70450,0,0,702576,773026,1,0,0,0,0
279,19104,0,0,0,0,0,0,1,0,0
326,16580285,0,0,16671092,33251376,0,0,0,1,0
566,279696,6512334,6792030,9692092,9412396,0,0,0,0,0
161,18716,10645,0,0,0,0,0,1,0,0
358,5656417,5656417,0,0,5656417,1,0,0,0,1
384,48166,1634777,1682944,615972,567806,0,0,0,0,0
598,120802,39847,160649,1452,0,0,0,0,0,0
397,2461395,0,0,3135457,5596851,0,0,0,1,0
204,79938,79938,0,0,0,0,0,0,1,1
297,291306,4571,0,780798,1072103,1,0,0,0,0
42,10493,1953477,1963970,759793,1286722,0,0,0,0,0
377,21854,103761,81907,0,0,0,0,1,0,0
300,307208,0,0,4919210,5226418,1,0,0,0,0
45,50427,0,0,470025,520453,1,0,0,0,0
165,1498,29221,27723,3644203,3645701,0,0,0,1,0
279,22071,101943,79872,0,0,0,0,1,0,0
14,173313,0,0,1615695,3085072,1,0,0,0,0
180,623931,74637,0,760854,1384785,0,0,0,1,0
225,84704,84704,0,0,0,0,0,0,1,1
326,411305,0,0,1172217,1583522,0,0,0,1,0
298,5074,680869,675795,0,0,0,0,1,0,0
376,157929,57100,0,695236,853165,1,0,0,0,0
39,140054,601,0,616981,757036,0,0,0,1,0
278,48551,0,0,3914591,3963142,1,0,0,0,0
355,20782,649293,670074,207821,187039,0,0,0,0,0
395,22347,58174,35827,0,0,0,0,1,0,0
435,1143938,1143938,0,0,0,0,0,0,1,1
378,17937,79965,62028,0,0,0,0,1,0,0
257,240450,0,0,3424519,3935695,1,0,0,0,0
370,267466,0,0,1670858,1938324,0,0,0,1,0
251,17103,22671,5568,248122,265224,1,0,0,0,0
238,143974,34129,0,124605,268579,1,0,0,0,0
213,2532,31131,28599,0,0,0,0,1,0,0
351,178491,0,0,1225434,1403925,0,0,0,1,0
38,10474,0,0,0,0,0,0,1,0,0
259,7328,0,0,636722,644050,1,0,0,0,0
164,10571,0,0,0,0,0,0,1,0,0
207,138770,10803,149573,0,0,0,0,0,0,0
312,1264,4212,2948,0,0,0,0,1,0,0
36,396352,39949,0,0,396352,1,0,0,0,0
138,21481,0,0,0,0,0,0,1,0,0
497,918088,918088,0,322225,1240313,1,0,0,0,1
212,1151535,13791,0,2063273,3214808,0,0,0,1,0
33,17963,881,0,0,0,0,0,1,0,0
254,10789,10789,0,0,0,0,0,0,1,1
585,310951,21285,0,277209,588160,1,0,0,0,0
278,6625,20572,13947,0,0,0,0,1,0,0
14,146912,7455,154367,9935998,10588638,0,0,0,0,0
181,395556,283,395839,0,0,0,0,0,0,0
158,173470,0,0,1437504,1610974,1,0,0,0,0
353,135829,23632,0,2639669,2775498,1,0,0,0,0
167,6198,0,0,0,0,0,0,1,0,0
254,147330,43269,0,6355681,6503011,1,0,0,0,0
399,34796,160,0,0,0,0,0,1,0,0
16,764,70994,70230,0,0,0,0,1,0,0
14,225240,0,0,392128,858762,1,0,0,0,0
332,14821,0,0,1304532,1319353,1,0,0,0,0
167,10995,130897,119902,0,0,0,0,1,0,0
500,138228,49813,188041,590310,452082,0,0,0,0,0
182,333050,6435132,6768181,2135103,1802053,0,0,0,0,0
370,1310929,0,0,1466301,2777230,0,0,0,1,0
238,237567,237567,0,0,0,0,0,0,1,1
375,13071,8292,0,0,0,0,0,1,0,0
687,275414,119656,395070,593692,318278,0,0,0,0,0
11,395373,30877,0,0,749759,1,0,0,0,0
253,6746,0,0,0,0,0,0,1,0,0
10,440482,103,0,94012,615330,1,0,0,0,0
370,120427,0,0,1895993,2016420,1,0,0,0,0
184,10697,8345,0,0,0,0,0,1,0,0
378,71696,0,0,0,0,0,0,1,0,0
571,56068,40329,0,14971,71039,1,0,0,0,0
304,167630,0,0,286051,453681,1,0,0,0,0
259,150792,0,0,1591758,1742550,1,0,0,0,0
403,3832,5350461,5354293,38157,34326,0,0,0,0,0
204,9866,7144,0,1180370,1190236,1,0,0,0,0
21,128401,104845,0,163452,291854,1,0,0,0,0
155,216191,0,0,424704,640895,1,0,0,0,0
404,12445,0,0,6993766,7006211,1,0,0,0,0
348,175230,0,0,630077,805307,1,0,0,0,0
698,2479768,2479768,0,0,0,0,0,0,1,1
250,573,0,0,0,0,0,0,1,0,0
257,15651,9101,0,0,0,0,0,1,0,0
398,206537,521,0,86571,293108,1,0,0,0,0
228,176373,0,0,819519,995891,1,0,0,0,0
548,8606,31945,23339,0,0,0,0,1,0,0
276,857007,0,0,4367908,5224914,0,0,0,1,0
277,149656,149656,0,42797,192453,1,0,0,0,1
249,18857,212866,194009,0,0,0,0,1,0,0
251,41550,0,0,0,0,0,0,1,0,0
16,11202,0,0,0,0,0,0,1,0,0
12,95797,11350,107147,17678,0,0,0,0,0,0
353,165136,4200063,4365199,449610,284475,0,0,0,0,0
705,404394,404394,0,0,0,0,0,0,1,1
256,5937,273980,268042,0,0,0,0,1,0,0
326,233897,0,0,235592,469489,1,0,0,0,0
182,1437767,0,0,1840096,3277863,0,0,0,1,0
351,356695,284062,640757,584811,228116,0,0,0,0,0
354,46050,101516,55466,364115,410165,1,0,0,0,0
644,93672,3950602,4044274,722664,628993,0,0,0,0,0
404,206768,0,0,928441,1135209,0,0,0,1,0
607,243348,243348,0,0,0,0,0,0,1,1
259,11341,52454,41113,0,0,0,0,1,0,0
379,19243,45868,26625,19013,38256,1,0,0,0,0
351,23183,319344,296161,1259435,1282618,1,0,0,0,0
370,998,508605,507607,0,0,0,0,1,0,0
14,214258,139715,0,0,261396,1,0,0,0,0
155,118929,652,0,0,118929,1,0,0,0,0
403,412725,4642403,5055128,1103796,691071,0,0,0,0,0
146,7114590,7114590,0,172225,7286815,1,0,0,0,1
403,228277,4888,0,1447334,1675611,1,0,0,0,0
302,55109,22891,78000,219645,164536,0,0,0,0,0
184,26271,334036,307765,0,0,0,0,1,0,0
324,278961,0,0,15888646,16167607,1,0,0,0,0
9,47663,0,0,5536951,5584615,0,0,0,1,0
352,11564,0,0,0,0,0,0,1,0,0
34,385887,0,0,456552,842439,1,0,0,0,0
206,5702,50412,44710,0,5702,1,0,0,0,0
381,197064,0,0,13474299,13671362,1,0,0,0,0
382,1465174,1465174,0,0,1465174,1,0,0,0,1
206,336565,3092504,3429068,7372228,7035663,0,0,0,0,0
379,55149,41626,96775,5243442,5188293,0,0,0,0,0
35,9528,0,0,0,0,0,0,1,0,0
163,103986,4029,0,0,103986,1,0,0,0,0
308,109015,66035,0,168577,277592,1,0,0,0,0
354,857821,31517,0,602465,1460286,0,0,0,1,0
306,17905,40412,22507,0,0,0,0,1,0,0
126,938289,938289,0,0,0,0,0,0,1,1
14,172125,39297,0,0,172125,1,0,0,0,0
139,85871,47872,133743,0,0,0,0,0,0,0
372,140709,0,0,1417951,1558659,0,0,0,1,0
329,463968,0,0,2829504,3536410,1,0,0,0,0
251,426463,0,0,482842,909305,1,0,0,0,0
123,6351931,6351931,0,0,0,0,0,0,1,1
72,622235,622235,0,0,0,0,0,0,1,1
258,5991,49543,43552,0,0,0,0,1,0,0
41,4379,21403,17024,0,0,0,0,1,0,0
140,153902,16333014,16486916,314637,160735,0,0,0,0,0
574,42400,38727,0,0,42400,1,0,0,0,0
41,113542,13572124,13685667,441217,327674,0,0,0,0,0
253,3243,726161,722918,0,0,0,0,1,0,0
369,5913,0,0,0,0,0,0,1,0,0
131,56959,0,0,841510,898470,1,0,0,0,0
162,231209,0,0,304533,535743,1,0,0,0,0
399,33520,0,0,293222,326742,1,0,0,0,0
404,79437,134199,54763,177995,257431,1,0,0,0,0
182,119837,0,0,599833,719670,1,0,0,0,0
324,60914,0,0,3965936,4026850,1,0,0,0,0
19,5013,0,0,0,0,0,0,1,0,0
277,51442,860120,911562,538943,487500,0,0,0,0,0
379,5493,0,0,0,0,0,0,1,0,0
191,151246,5280515,5431761,521944,370698,0,0,0,0,0
347,44977,30708,0,0,0,0,0,1,0,0
129,230353,29871,260224,1731127,1693506,0,0,0,0,0
329,25718,0,0,1230433,1256151,1,0,0,0,0
275,394438,10314,0,0,394438,1,0,0,0,0
379,50623,0,0,2833272,2987579,1,0,0,0,0
135,2167,305456,303288,0,0,0,0,1,0,0
18,9002,0,0,0,0,0,0,1,0,0
304,1094,5059,3965,0,0,0,0,1,0,0
206,5917,35801,29885,0,0,0,0,1,0,0
18,57046,1018675,1075721,125521,68475,0,0,0,0,0
275,54060,99813,153873,627373,573313,0,0,0,0,0
48,780751,0,0,2640123,3420874,0,0,0,1,0
252,72019,494178,422159,0,0,0,0,1,0,0
179,652881,47983,0,0,652881,1,0,0,0,0
273,29663,0,0,248554,278218,1,0,0,0,0
213,11573,11083,0,0,0,0,0,1,0,0
405,2362,0,0,0,0,0,0,1,0,0
161,7239,0,0,0,0,0,0,1,0,0
301,81373,0,0,179377,260750,1,0,0,0,0
327,32827,201612,234439,111809,78982,0,0,0,0,0
309,21910,10324,0,0,0,0,0,1,0,0
282,9859,2148,0,0,0,0,0,1,0,0
330,166310,13946,180256,188188,21878,0,0,0,0,0
376,8377,479032,470655,0,0,0,0,1,0,0
34,74670,0,0,2808916,4167926,1,0,0,0,0
24,6845,6845,0,0,0,0,0,0,1,1
234,161786,298016,459802,0,0,0,0,0,0,0
402,104542,4435919,4540461,2426846,2322305,0,0,0,0,0
404,5776,88281,82506,0,0,0,0,1,0,0
455,2108590,2108590,0,0,2108590,1,0,0,0,1
161,192850,116970,309820,0,0,0,0,0,0,0
399,127099,6668038,6795137,171617,44518,0,0,0,0,0
406,58,40436,40378,0,0,0,0,1,0,0
407,283326,7411197,7694523,1335660,1052334,0,0,0,0,0
209,401944,6250556,6652500,2079278,1677334,0,0,0,0,0
347,15036,86,0,0,0,0,0,1,0,0
131,212663,21151,0,1410687,1623351,1,0,0,0,0
308,16511,33717,17206,0,0,0,0,1,0,0
56,4243468,4243468,0,0,0,0,0,0,1,1
41,4878,101462,96584,0,0,0,0,1,0,0
326,1913274,612013,0,9143125,11056398,0,0,0,1,0
161,161146,79,0,148966,310112,1,0,0,0,0
37,262290,0,0,615995,981611,1,0,0,0,0
404,27476,48352,75828,171920,144444,0,0,0,0,0
235,260547,5460497,5721044,499148,238601,0,0,0,0,0
258,832,101741,100909,0,0,0,0,1,0,0
162,9703,22734282,22743985,311132,301429,0,0,0,0,0
379,245672,36119,0,0,245672,1,0,0,0,0
402,228202,0,0,296974,525176,1,0,0,0,0
64,1814484,1814484,0,0,0,0,0,0,1,1
143,5690,100693,95003,0,0,0,0,1,0,0
14,57884,0,0,366580,688830,1,0,0,0,0
379,188191,50010,0,1182531,1370722,1,0,0,0,0
334,30205,21439,0,0,0,0,0,1,0,0
307,209726,3610,0,1066328,1276055,1,0,0,0,0
182,95038,20000,115038,2764936,2669899,0,0,0,0,0
374,9399,12946,3547,0,0,0,0,1,0,0
34,93361,33809,0,151543,244904,1,0,0,0,0
40,14822,193,0,0,0,0,0,1,0,0
203,273807,831,274638,293827,20020,0,0,0,0,0
121,254441,254441,0,0,254441,1,0,0,0,1
10,7781,3805741,3797960,0,0,0,0,1,0,0
186,31155,0,0,7559113,7590268,1,0,0,0,0
13,286244,21265,307509,0,0,0,0,0,0,0
179,73953,106001,32048,3825410,3899363,0,0,0,1,0
142,105820,66068,0,0,105820,1,0,0,0,0
534,1390332,1390332,0,0,0,0,0,0,1,1
373,259791,12546678,12806469,1104684,844893,0,0,0,0,0
33,185386,0,0,2839702,3025087,1,0,0,0,0
129,25195,5492363,5517558,2024054,1998858,0,0,0,0,0
377,10276,787753,777477,0,0,0,0,1,0,0
140,9785,49717,39932,0,0,0,0,1,0,0
397,44772,0,0,0,0,0,0,1,0,0
358,20099,518826,498727,0,0,0,0,1,0,0
378,281108,0,0,6807981,7089089,1,0,0,0,0
303,252390,4277967,4530357,6985796,6733406,0,0,0,0,0
19,128564,52898,181462,1154617,781305,0,0,0,0,0
371,251033,117927,368960,308318,57284,0,0,0,0,0
228,36957,51405,14448,0,0,0,0,1,0,0
182,134119,101917,0,807769,941888,1,0,0,0,0
355,623732,989652,1613384,4600019,3976288,0,0,0,0,0
136,178623,333468,512091,3003551,2824927,0,0,0,0,0
36,113027,0,0,1334021,1749856,1,0,0,0,0
329,30022,100424,70402,0,0,0,0,1,0,0
11,1158478,0,0,1837891,2545678,0,0,0,1,0
349,263596,206859,0,577210,840806,1,0,0,0,0
23,21487,0,0,0,0,0,0,1,0,0
378,303266,87361,0,1785579,2088845,1,0,0,0,0
